,rest_name,rest_category,rest_number,rest_address,rest_location,rest_rating,rest_density,recommend
2934,리윤스시쿠루미,일식,02  545 2030,서울특별시 강남구 청담동 20-30,"[37.52187199999999, 127.0425423]",74.53,66.43,68.86
2935,주식회사 데일리청담,한식,02  69568648,서울특별시 강남구 청담동 89-6 영인빌딩,"[37.5244653, 127.0414525]",87.03,96.77,93.84799999999998
2936,(주)감성타코 강남역점,경양식,02  565 8830,서울특별시 강남구 역삼동 820-9번지 GLASS TOWER ,"[37.4989021, 127.0276099]",99.62,98.17,98.60499999999999
2937,한와담 포스코센터점,한식,02  501 7905,서울특별시 강남구 대치동 892번지 포스코센터 ,"[37.5058645, 127.0562396]",84.07,63.12,69.405
2938,옛날돈가스,기타,02  546 0691,서울특별시 강남구 논현동 62-3번지 청학아파트 ,"[37.5205692, 127.0328266]",60.89,32.62,41.101
2939,우노,기타,02  565 2119,서울특별시 강남구 역삼동 668-12번지 석교빌딩 ,"[37.5029603, 127.0367156]",86.07,74.09,77.684
2940,철그릴 무역점,기타,02  21956804,서울특별시 강남구 삼성동 159-7번지 현대백화점 ,"[37.50860960000001, 127.0598731]",97.51,40.77,57.792
2941,미식가에프앤비,한식,02  555 6092,서울특별시 강남구 역삼동 739 역삼동빌딩,"[37.49906, 127.036246]",72.49,19.44,35.355
2942,연안식당 역삼점,한식,02  562 6092,서울특별시 강남구 역삼동 739번지 역삼동빌딩 ,"[37.49906, 127.036246]",65.07,29.66,40.283
2943,코코모이,기타,02  541 6762,서울특별시 강남구 청담동 80-12번지 ,"[37.5263361, 127.0444843]",99.92,18.32,42.8
2944,후와후와 가로수길점,기타,02  34447788,서울특별시 강남구 신사동 534-17번지 엘로이벧빌딩 ,"[37.5208, 127.0222497]",78.42,29.97,44.504999999999995
2945,닭치고디집고,한식,02  542 9288,서울특별시 강남구 논현동 163-17번지 상당빌딩 지상2층 201호,"[37.5080815, 127.02417]",75.84,42.72,52.65599999999999
2946,silver(실버),경양식,02  547 2676,서울특별시 강남구 논현동 96-3번지 천지일가 ,"[37.5214561, 127.0369466]",83.36,78.48,79.944
2947,참한(CHAMHAN),한식,02  518 7782,서울특별시 강남구 신사동 644-3번지 ,"[37.5263969, 127.0348886]",70.23,22.83,37.05
2948,까페텀블러,기타,02  518 0394,서울특별시 강남구 삼성동 58-2 청담역 푸르지오시티,"[37.51961540000001, 127.0566076]",75.57,38.22,49.425
2949,송추가마골 강남지점,한식,02  554 9290,서울특별시 강남구 역삼동 735-3번지 포스코P&S타워,"[37.49944610000001, 127.0338324]",65.88,99.43,89.365
2950,에이치에스 푸드코리아,한식,02  515 8892,서울특별시 강남구 대치동 896-25번지 금아빌딩 ,"[37.5037301, 127.0525593]",88.39,91.75,90.74199999999999
2951,명진푸드,한식,02  63386678,서울특별시 강남구 논현동 170번지 스페이스모노빌딩 ,"[37.5082866, 127.027185]",60.35,75.39,70.878
2952,이코복스커피,기타,02  540 8455,서울특별시 강남구 신사동 580-5번지 ,"[37.52632699999999, 127.0279079]",54.13,21.55,31.323999999999998
2953,떡존,한식,02  544 2606,서울특별시 강남구 신사동 552-5번지 ,"[37.5229404, 127.02511]",96.62,62.92,73.03
2954,족황상제 압구정로데오점,한식,02  516 1982,서울특별시 강남구 신사동 657-32,"[37.5256657, 127.0382648]",68.45,3.07,22.684
2955,앤브런치(N. Vrunch),경양식,02  740 5060,서울특별시 강남구 역삼동 708-35,"[37.5029929, 127.0490887]",80.67,77.12,78.185
2956,그랑뉴브(Grand Newv),뷔페식,02  740 5050,서울특별시 강남구 역삼동 708-35,"[37.5029929, 127.0490887]",82.25,99.4,94.255
2957,더블유더블유일송일호점,기타,02  521 2920,서울특별시 강남구 삼성동 157-37번지 WeWork빌딩 ,"[37.51584769999999, 127.0422703]",52.8,57.74,56.257999999999996
2958,토리준(TORIJUN),일식,02  546 4180,서울특별시 강남구 청담동 13번지 ,"[37.5230112, 127.0452519]",66.18,86.51,80.411
2959,번패티번 현대백화점 무역센터점,기타,02  542 9852,서울특별시 강남구 삼성동 159-7번지 현대백화점 ,"[37.50860960000001, 127.0598731]",72.84,39.82,49.726
2960,양칭,일식,02  555 0124,서울특별시 강남구 대치동 957-20번지 ,"[37.5053879, 127.0587694]",70.98,9.63,28.035
2961,도산돼지,한식,02  540 3351,서울특별시 강남구 신사동 648 석진빌딩,"[37.5245246, 127.0363653]",67.59,71.16,70.089
2962,남다른감자탕 역삼본점,한식,02  555 2110,서울특별시 강남구 역삼동 788-15번지 신우빌딩 ,"[37.5083485, 127.0336602]",98.66,13.32,38.922
2963,더블유더블유일송이호점,기타,02  5212920,서울특별시 강남구 삼성동 157-37번지 WeWork빌딩 ,"[37.51584769999999, 127.0422703]",95.54,90.54,92.04
2964,마부육전,한식,02  557 5567,서울특별시 강남구 대치동 943-30번지 ,"[37.5062584, 127.0595615]",74.72,8.99,28.709
2965,데블스도어 코엑스점,경양식,02  60022001,서울특별시 강남구 삼성동 159번지 코엑스 ,"[37.5130556, 127.0586111]",85.85,21.08,40.510999999999996
2966,한빛살 한우,한식,02  32886678,서울특별시 강남구 삼성동 153-6 화인빌딩,"[37.5229557, 127.0208697]",87.63,33.63,49.83
2967,데블스도어 연회 코엑스점,기타,02  60022002,서울특별시 강남구 삼성동 159번지 코엑스 ,"[37.5130556, 127.0586111]",85.51,8.23,31.414
2968,운좋은 횟집,일식,02  20572077,서울특별시 강남구 삼성동 143-30번지 케이엘타워 ,"[37.5067611, 127.0539085]",50.16,69.2,63.488
2969,홍대개미 파르나스몰점,한식,02  34533892,서울특별시 강남구 삼성동 159-8번지 파르나스타워 ,"[37.5095059, 127.0612306]",89.68,82.37,84.563
2970,목포식당,한식,7086142666,서울특별시 강남구 역삼동 658-1,"[37.5068642, 127.035692]",53.06,4.82,19.291999999999998
2971,환공어묵베이커리 파르나스몰점,한식,02  34533445,서울특별시 강남구 삼성동 159-8번지 파르나스타워 ,"[37.5095059, 127.0612306]",72.18,7.98,27.240000000000002
2972,브릿지,경양식,02  511 1332,서울특별시 강남구 청담동 5-12번지 JS빌딩 ,"[37.5235413, 127.0457141]",96.89,83.71,87.66399999999999
2973,어게인리프레쉬 가로수길직영점,기타,02  511 1374,서울특별시 강남구 신사동 542-3번지 ,"[37.5200103, 127.0236017]",88.4,7.51,31.777
2974,메밀마을 보쌈집 차림,한식,02  542 9114,서울특별시 강남구 삼성동 168 삼성빌딩,"[37.5099322, 127.0657403]",63.51,61.0,61.75299999999999
2975,(주)토종맛집 대치점,한식,02  554 5569,서울특별시 강남구 대치동 956-4번지 드림 빌딩 ,"[37.5060413, 127.059692]",88.73,55.18,65.245
2976,반미 홍호아,기타,02  566 0705,서울특별시 강남구 역삼동 824-11번지 한라클래식오피스텔 ,"[37.4971279, 127.030383]",87.22,71.2,76.006
2977,일 피아또,경양식,02  517 8988,서울특별시 강남구 신사동 561-35번지 ,"[37.5196043, 127.0259385]",65.42,26.35,38.071
2978,카페코넌,기타,02  63338600,서울특별시 강남구 논현동 236-14번지 ,"[37.50845, 127.0361229]",71.63,55.84,60.577
2979,나의가야,한식,02  548 7537,서울특별시 강남구 삼성동 159-7번지 현대백화점 ,"[37.50860960000001, 127.0598731]",83.3,14.86,35.391999999999996
2980,오세안양갈비 세곡직영점,한식,02  451 7988,서울특별시 강남구 세곡동 600번지 더좋은빌딩 ,"[37.466886, 127.097387]",85.8,62.73,69.651
2981,로칼즈(LOKALZ),기타,02  555 3066,서울특별시 강남구 청담동 62-5번지 ,"[37.5229213, 127.0492997]",94.1,35.22,52.88399999999999
2982,멜로워(Mellower),기타,02  464 1112,서울특별시 강남구 역삼동 706-19,"[37.5023351, 127.044391]",68.66,35.85,45.693
2983,피자몰 강남역점,뷔페식,02  62054296,서울특별시 강남구 역삼동 815번지 점프밀라노 ,"[37.5012103, 127.0266055]",93.5,38.54,55.028
2984,피키이터 역삼점,경양식,02  558 5465,서울특별시 강남구 역삼동 736-58번지 대세빌딩 ,"[37.4992135, 127.0359171]",76.17,86.88,83.667
2985,차이(Chai)797 삼성점,중국식,02  557 7972,서울특별시 강남구 삼성동 154-8번지 씨엔드에치빌딩 ,"[37.5099622, 127.0578594]",87.05,62.05,69.55
2986,씨지브이 압구정1,기타,02  34460105,서울특별시 강남구 신사동 603-2번지 ,"[37.5245371, 127.0288351]",88.65,43.87,57.304
2987,주식회사 담희,한식,02  557 9247,서울특별시 강남구 역삼동 636-7번지 ,"[37.5015068, 127.0316363]",54.23,28.16,35.980999999999995
2988,플라워베이커리카페,경양식,02  22831345,서울특별시 강남구 신사동 517-5번지 ,"[37.5188822, 127.0210994]",58.96,7.24,22.756
2989,폴바셋 일원역점,기타,02  20563029,서울특별시 강남구 일원동 717번지 삼성생명 일원동 빌딩 ,"[37.4890175, 127.0824833]",91.93,54.64,65.827
2990,빌라 드 스파이시,분식,02  518 1913,서울특별시 강남구 청담동 3번지 삼성생명 ,"[37.507996, 127.0627848]",69.93,13.24,30.247
2991,리마장82,중국식,02  61775250,서울특별시 강남구 논현동 236-8번지 글래드라이브호텔 ,"[37.5083545, 127.0363515]",81.6,67.16,71.49199999999999
2992,더위스키바이로이,경양식,02  798 8855,서울특별시 강남구 역삼동 826-37번지 쌍용플래티넘밸류 ,"[37.4954056, 127.0304109]",94.61,12.2,36.923
2993,브럭시 강남파이낸스센터점,경양식,02  21122022,서울특별시 강남구 역삼동 737번지 강남파이낸스센터 ,"[37.4999269, 127.0365526]",81.57,3.57,26.969999999999995
2994,빌즈(bills),기타,02  34319012,서울특별시 강남구 역삼동 736-1번지 캐피탈타워 ,"[37.499794, 127.0350214]",53.36,10.72,23.512
2995,2018년5월,한식,02  499 4630,서울특별시 강남구 신사동 643-18번지 ,"[37.5267429, 127.0358887]",63.15,40.34,47.183
2996,덕후선생,중국식,02  514 3663,서울특별시 강남구 청담동 85-2번지 유리빌딩 ,"[37.5252076, 127.0401591]",73.18,76.1,75.22399999999999
2997,사라,경양식,02  543 8820,서울특별시 강남구 청담동 5 경원오피스텔,"[37.5236425, 127.0449328]",83.6,41.14,53.878
2998,리비플레이스,뷔페식,02  67111213,서울특별시 강남구 논현동 60-8,"[37.5200172, 127.0304502]",56.6,38.76,44.111999999999995
2999,해우리 선릉L7점,한식,02  539 4997,서울특별시 강남구 삼성동 142-41번지 (주)호텔롯데 L7 강남 ,"[37.5056545, 127.0515387]",74.2,53.45,59.675
3000,어니스트커피(HONEST COFFEE),경양식,02  556 0801,서울특별시 강남구 역삼동 700-20번지 ,"[37.504823, 127.0429625]",91.38,22.68,43.29
3001,형훈,일식,7049049082,서울특별시 강남구 신사동 520-1번지 ,"[37.520663, 127.0215773]",53.65,72.46,66.817
3002,리퓨엘,기타,02  510 9751,서울특별시 강남구 청담동 131번지 aloft HOTELS ,"[37.5236033, 127.055954]",60.1,67.97,65.609
3003,르 캬바레 도산(Le Cabaret DOSAN),경양식,02  67136730,서울특별시 강남구 논현동 60-8번지 ,"[37.5200172, 127.0304502]",77.59,0.53,23.648
3004,모던오뎅,분식,02  543 6994,서울특별시 강남구 신사동 561-8번지 ,"[37.5193417, 127.024908]",90.83,31.83,49.53
3005,옆집떡볶이 대치점,기타,02  508 3478,서울특별시 강남구 대치동 912-24 대일빌딩,"[37.5024811, 127.058539]",57.35,11.22,25.058999999999997
3006,카페 더 벨라,기타,02  577 4800,서울특별시 강남구 개포동 1238번지 석인빌딩 ,"[37.4781294, 127.0449741]",57.01,71.33,67.03399999999999
3007,하쿠시,일식,02  69530313,서울특별시 강남구 논현동 5-12번지 ,"[37.5172231, 127.023784]",71.33,9.04,27.726999999999997
3008,본설 삼성점,한식,02  555 5777,서울특별시 강남구 삼성동 157-18번지 ,"[37.5081147, 127.0574322]",59.88,13.38,27.33
3009,이야시,일식,02  543 2222,서울특별시 강남구 청담동 91-1번지 재림빌딩 ,"[37.5724511, 126.9983563]",58.62,82.2,75.126
3010,(주)루덴스바이루(Ludens by LU),기타,02  554 6888,서울특별시 강남구 논현동 244번지 ,"[37.5148419, 127.038984]",97.7,48.17,63.028999999999996
3011,굿필식당,한식,02  445 6893,서울특별시 강남구 일원동 611-1번지 개포공무원8단지아파트 ,"[37.4905458, 127.0750456]",68.78,18.0,33.234
3012,카페 이날( I NAL),한식,02  548 9433,서울특별시 강남구 신사동 501번지 신사미타워 ,"[37.5168194, 127.019828]",69.08,35.78,45.769999999999996
3013,청담동마녀김밥,김밥(도시락),02  539 3111,서울특별시 강남구 대치동 893번지 롯데캐슬아파트 ,"[37.5047382, 127.0563803]",57.34,98.91,86.439
3014,프로마치 강남점,기타,02  566 1613,서울특별시 강남구 역삼동 827-10번지 ,"[37.4962495, 127.0305834]",74.08,83.04,80.352
3015,갓포 마코토,일식,02  5459588,서울특별시 강남구 신사동 635-4번지 지미안빌딩 ,"[37.526763, 127.0376871]",66.13,68.83,68.02
3016,코난청담,기타,02  543 3133,서울특별시 강남구 청담동 83-12,"[37.5266693, 127.0416788]",96.97,34.73,53.401999999999994
3017,임프레션,경양식,02  69253133,서울특별시 강남구 신사동 649-7번지 아크로스 빌딩 ,"[37.526763, 127.0376871]",96.29,3.86,31.589
3018,밤부컬렉션(BAMBU COLLECTION),기타,02  69188205,서울특별시 강남구 삼성동 44-17,"[37.5119488, 127.0487941]",57.84,8.98,23.637999999999998
3019,카와세미,일식,02  546 0887,서울특별시 강남구 신사동 651-8번지 하늬솔빌딩 ,"[37.5231914, 127.0365459]",51.33,35.22,40.053
3020,데칸트,기타,02  543 8425,서울특별시 강남구 청담동 81-11번지 데이라이트빌딩 ,"[37.525828, 127.0449343]",86.54,56.82,65.736
3021,스시마츠모토,일식,02 546 7317,서울특별시 강남구 청담동 97-8,"[37.5245432, 127.0459553]",55.21,56.08,55.81899999999999
3022,벨라비타 컨벤션,뷔페식,02  564 7031,서울특별시 강남구 역삼동 680번지 역삼아모제SK리더스뷰 ,"[37.5085708, 127.0393263]",84.72,72.67,76.285
3023,느린마을양조장 선릉역점,한식,02  555 6985,서울특별시 강남구 대치동 889-71번지 원동방빌딩 ,"[37.5035806, 127.051246]",97.68,4.3,32.314
3024,정돈 강남점,일식,02  60130924,서울특별시 강남구 역삼동 811-4,"[37.5035911, 127.0269451]",79.12,79.18,79.162
3025,플래티넘양조주택,외국음식전문점(인도태국등),02  20888824,서울특별시 강남구 대치동 997-4번지 메디톡스빌딩 ,"[37.509329, 127.0664515]",90.42,3.07,29.275000000000002
3026,풍국면 강남직영점,한식,02  566 1144,서울특별시 강남구 역삼동 823-14번지 ,"[37.497554, 127.0319893]",57.06,64.64,62.366
3027,홍수계찜닭 코엑스점,한식,02  554 7005,서울특별시 강남구 삼성동 159번지 호텔오크우드프리미어 ,"[37.51092999999999, 127.058103]",94.95,98.82,97.65899999999999
3028,주식회사송옥엔 청담점,한식,02  34472500,서울특별시 강남구 청담동 11-17번지 ,"[37.52225079999999, 127.0471553]",61.0,89.43,80.901
3029,리윤 스시이토,일식,02  545 2030,서울특별시 강남구 신사동 656-15 JLJ빌딩,"[37.52491819999999, 127.0375345]",96.86,18.54,42.036
3030,로라방앗간 강남역삼점,분식,02  566 0110,서울특별시 강남구 역삼동 837-13번지 ,"[37.4916887, 127.0318343]",95.38,74.15,80.519
3031,라운지 어반,경양식,02  540 0339,서울특별시 강남구 신사동 507-8번지 ,"[37.5195222, 127.0199406]",81.61,47.29,57.586
3032,바나프레소 강남점,기타,02  18111111,서울특별시 강남구 역삼동 826-37번지 쌍용플래티넘밸류 ,"[37.4954056, 127.0304109]",89.62,60.75,69.411
3033,모어스 일렉트로라운지 강남점,기타,02  21170565,서울특별시 강남구 논현동 164-7번지 ,"[37.5077997, 127.0234339]",80.79,40.63,52.678
3034,연안식당,한식,02  919 3158,서울특별시 강남구 일원동 666-2번지 ,"[37.4897913, 127.0837116]",81.48,39.61,52.17099999999999
3035,더블유더블유역삼본점,경양식,02  521 9025,서울특별시 강남구 역삼동 736-1번지 캐피탈타워 ,"[37.499794, 127.0350214]",65.01,40.86,48.105
3036,더블유더블유역삼역일호점,경양식,02  521 3570,서울특별시 강남구 역삼동 736-58번지 대세빌딩 ,"[37.4992135, 127.0359171]",56.17,7.15,21.855999999999998
3037,더블유더블유역삼역이호점,경양식,02  521 3570,서울특별시 강남구 역삼동 736-58번지 대세빌딩 ,"[37.4992135, 127.0359171]",86.14,25.0,43.342
3038,더블유더블유역삼역삼호점,경양식,02  521 3570,서울특별시 강남구 역삼동 736-58번지 대세빌딩 ,"[37.4992135, 127.0359171]",90.95,39.13,54.676
3039,(주)커피빈코리아 삼성금융플라자점,기타,02  554 7591,서울특별시 강남구 삼성동 142-43번지 삼성금융프라자 ,"[37.5058213, 127.0520751]",63.43,95.06,85.571
3040,(주)커피빈코리아 선릉로86길점,기타,02  20518875,서울특별시 강남구 대치동 889-74번지 아름빌 ,"[37.5033772, 127.0506031]",57.33,74.91,69.636
3041,(주)커피빈코리아 국기원사거리점,기타,02  552 7106,서울특별시 강남구 역삼동 827-65번지 ,"[37.4960888, 127.0320874]",53.12,95.88,83.05199999999999
3042,(주)커피빈코리아 매봉역점,기타,02  529 9947,서울특별시 강남구 도곡동 418번지 다명빌딩 ,"[37.4855459, 127.0450486]",85.8,22.31,41.357
